Sale_ID,Date,Store_ID,Product_ID,Units
167160,2025-10-09,81,29,3
167161,2025-10-09,81,140,2
167162,2025-10-09,81,84,1
167163,2025-10-09,81,172,1
167164,2025-10-09,81,53,1
167165,2025-10-09,81,110,1
167166,2025-10-10,81,180,4
167167,2025-10-10,81,145,6
167168,2025-10-10,81,129,1
167169,2025-10-10,81,172,1
167170,2025-10-11,81,63,3
167171,2025-10-11,81,13,2
167172,2025-10-11,81,3,4
167173,2025-10-11,81,169,1
167174,2025-10-11,81,76,4
167175,2025-10-11,81,112,2
167176,2025-10-12,81,33,5
167177,2025-10-12,81,24,1
167178,2025-10-12,81,26,1
167179,2025-10-12,81,8,2
167180,2025-10-13,81,130,1
167181,2025-10-13,81,87,4
167182,2025-10-13,81,52,4
167183,2025-10-13,81,31,2
167184,2025-10-13,81,176,1
167185,2025-10-13,81,135,1
167186,2025-10-13,81,166,1
167187,2025-10-13,81,105,1
167188,2025-10-13,81,57,1
167189,2025-10-14,81,81,3
167190,2025-10-14,81,179,3
167191,2025-10-14,81,103,3
167192,2025-10-14,81,166,3
167193,2025-10-14,81,144,2
167194,2025-10-14,81,2,4
167195,2025-10-15,81,62,3
167196,2025-10-15,81,134,1
167197,2025-10-15,81,174,2
167198,2025-10-15,81,130,1
167199,2025-10-15,81,14,2
167200,2025-10-15,81,141,4
167201,2025-10-15,81,108,2
167202,2025-10-15,81,97,1
167203,2025-10-15,81,109,1
167204,2025-10-15,81,6,1
167205,2025-10-15,81,65,4
167206,2025-10-15,81,48,4
167207,2025-10-16,81,51,1
167208,2025-10-16,81,70,2
167209,2025-10-16,81,176,1
167210,2025-10-16,81,28,1
167211,2025-10-16,81,168,1
167212,2025-10-17,81,29,4
167213,2025-10-17,81,74,3
167214,2025-10-17,81,26,2
167215,2025-10-17,81,47,4
167216,2025-10-18,81,125,1
167217,2025-10-18,81,70,1
167218,2025-10-18,81,115,2
167219,2025-10-18,81,54,6
167220,2025-10-18,81,53,3
167221,2025-10-18,81,108,2
167222,2025-10-18,81,28,1
167223,2025-10-18,81,133,2
167224,2025-10-18,81,77,2
167225,2025-10-18,81,107,3
167226,2025-10-19,81,148,1
167227,2025-10-19,81,149,7
167228,2025-10-19,81,116,4
167229,2025-10-19,81,118,1
167230,2025-10-20,81,164,2
167231,2025-10-20,81,23,1
167232,2025-10-20,81,166,4
167233,2025-10-20,81,9,3
167234,2025-10-20,81,109,1
167235,2025-10-21,81,26,1
167236,2025-10-21,81,99,2
167237,2025-10-21,81,176,4
167238,2025-10-21,81,81,1
167239,2025-10-21,81,160,3
167240,2025-10-21,81,87,1
167241,2025-10-21,81,15,1
167242,2025-10-22,81,3,3
167243,2025-10-22,81,127,1
167244,2025-10-22,81,128,2
167245,2025-10-22,81,57,1
167246,2025-10-23,81,79,1
167247,2025-10-24,81,117,3
167248,2025-10-24,81,33,1
167249,2025-10-25,81,108,4
167250,2025-10-25,81,165,2
167251,2025-10-25,81,15,4
167252,2025-10-25,81,66,1
167253,2025-10-25,81,142,4
167254,2025-10-26,81,52,1
167255,2025-10-26,81,43,1
167256,2025-10-26,81,67,5
167257,2025-10-26,81,157,1
167258,2025-10-26,81,118,1
167259,2025-10-26,81,2,2
167260,2025-10-27,81,85,3
167261,2025-10-27,81,19,3
167262,2025-10-27,81,48,4
167263,2025-10-27,81,149,2
167264,2025-10-27,81,139,3
167265,2025-10-27,81,46,1
167266,2025-10-27,81,96,4
167267,2025-10-28,81,154,2
167268,2025-10-28,81,139,2
167269,2025-10-28,81,38,1
167270,2025-10-28,81,101,2
167271,2025-10-28,81,40,4
167272,2025-10-28,81,75,1
167273,2025-10-28,81,10,6
167274,2025-10-28,81,112,1
167275,2025-10-29,81,2,2
167276,2025-10-29,81,31,3
167277,2025-10-29,81,123,3
167278,2025-10-29,81,105,4
167279,2025-10-29,81,13,2
167280,2025-10-29,81,112,4
167281,2025-10-30,81,160,2
167282,2025-10-30,81,83,2
167283,2025-10-30,81,2,1
167284,2025-10-30,81,128,2
167285,2025-10-30,81,34,3
167286,2025-10-30,81,63,2
167287,2025-10-30,81,22,2
167288,2025-10-31,81,174,2
167289,2025-10-31,81,87,1
167290,2025-10-31,81,160,3
167291,2025-10-31,81,168,2
167292,2025-10-31,81,97,1
167293,2025-10-31,81,94,4
167294,2025-10-31,81,38,3
167295,2025-11-01,81,172,1
167296,2025-11-01,81,163,1
167297,2025-11-01,81,139,2
167298,2025-11-01,81,99,1
167299,2025-11-01,81,51,4
167300,2025-11-01,81,91,1
167301,2025-11-01,81,75,1
167302,2025-11-01,81,63,2
167303,2025-11-01,81,23,4
167304,2025-11-02,81,129,1
167305,2025-11-02,81,92,3
167306,2025-11-02,81,27,4
167307,2025-11-03,81,53,2
167308,2025-11-03,81,70,1
167309,2025-11-03,81,126,1
167310,2025-11-03,81,48,1
167311,2025-11-03,81,28,3
167312,2025-11-03,81,5,1
167313,2025-11-03,81,77,4
167314,2025-11-03,81,21,2
167315,2025-11-04,81,160,5
167316,2025-11-04,81,176,4
167317,2025-11-04,81,74,1
167318,2025-11-04,81,108,6
167319,2025-11-04,81,51,2
167320,2025-11-04,81,28,3
167321,2025-11-04,81,96,3
167322,2025-11-04,81,7,4
167323,2025-11-04,81,14,5
167324,2025-11-04,81,85,1
167325,2025-11-05,81,118,2
167326,2025-11-06,81,66,4
167327,2025-11-06,81,179,2
167328,2025-11-06,81,143,1
167329,2025-11-06,81,40,2
167330,2025-11-06,81,52,1
167331,2025-11-06,81,29,7
167332,2025-11-06,81,6,2
167333,2025-11-07,81,42,1
167334,2025-11-07,81,131,2
167335,2025-11-07,81,54,3
167336,2025-11-07,81,5,1
167337,2025-11-07,81,153,1
167338,2025-11-08,81,57,6
167339,2025-11-08,81,40,3
167340,2025-11-08,81,172,1
167341,2025-11-08,81,97,1
167342,2025-11-09,81,128,1
167343,2025-11-09,81,19,1
167344,2025-11-09,81,142,6
167345,2025-11-09,81,9,1
167346,2025-11-09,81,163,1
167347,2025-11-09,81,116,3
167348,2025-11-10,81,105,1
167349,2025-11-10,81,163,1
167350,2025-11-10,81,132,3
167351,2025-11-10,81,108,2
167352,2025-11-11,81,54,6
167353,2025-11-11,81,165,3
167354,2025-11-11,81,107,4
167355,2025-11-12,81,117,1
167356,2025-11-12,81,19,3
167357,2025-11-12,81,114,1
167358,2025-11-12,81,91,5
167359,2025-11-12,81,171,2
167360,2025-11-12,81,126,2
167361,2025-11-12,81,7,1
167362,2025-11-13,81,28,1
167363,2025-11-13,81,119,1
167364,2025-11-13,81,87,2
167365,2025-11-13,81,118,4
167366,2025-11-13,81,54,1
167367,2025-11-13,81,126,2
167368,2025-11-13,81,148,3
167369,2025-11-13,81,66,3
167370,2025-11-13,81,96,2
167371,2025-11-13,81,154,4
167372,2025-11-14,81,57,1
167373,2025-11-14,81,21,2
167374,2025-11-14,81,3,3
167375,2025-11-14,81,125,1
167376,2025-11-14,81,32,2
167377,2025-11-14,81,171,5
167378,2025-11-14,81,124,2
167379,2025-11-14,81,11,3
167380,2025-11-14,81,48,6
167381,2025-11-15,81,43,4
167382,2025-11-15,81,176,1
167383,2025-11-15,81,42,2
167384,2025-11-16,81,103,6
167385,2025-11-16,81,125,2
167386,2025-11-16,81,62,4
167387,2025-11-16,81,47,3
167388,2025-11-16,81,166,2
167389,2025-11-16,81,114,1
167390,2025-11-17,81,126,2
167391,2025-11-17,81,169,1
167392,2025-11-17,81,40,1
167393,2025-11-17,81,34,2
167394,2025-11-17,81,145,4
167395,2025-11-17,81,110,1
167396,2025-11-17,81,128,2
167397,2025-11-17,81,164,3
167398,2025-11-17,81,65,1
167399,2025-11-18,81,14,1
167400,2025-11-18,81,99,1
167401,2025-11-18,81,144,3
167402,2025-11-18,81,48,1
167403,2025-11-18,81,33,5
167404,2025-11-19,81,70,1
167405,2025-11-19,81,3,4
167406,2025-11-19,81,136,5
167407,2025-11-19,81,133,2
167408,2025-11-19,81,19,3
167409,2025-11-19,81,127,3
167410,2025-11-19,81,7,4
167411,2025-11-19,81,31,3
167412,2025-11-20,81,67,3
167413,2025-11-20,81,175,2
167414,2025-11-20,81,83,1
167415,2025-11-20,81,41,2
167416,2025-11-20,81,130,3
167417,2025-11-21,81,10,4
167418,2025-11-21,81,83,1
167419,2025-11-21,81,19,3
167420,2025-11-21,81,7,4
167421,2025-11-21,81,39,4
167422,2025-11-21,81,174,5
167423,2025-11-22,81,97,1
167424,2025-11-22,81,6,1
167425,2025-11-22,81,75,2
167426,2025-11-22,81,15,5
167427,2025-11-23,81,26,3
167428,2025-11-23,81,130,2
167429,2025-11-23,81,131,3
167430,2025-11-23,81,173,1
167431,2025-11-23,81,21,1
167432,2025-11-23,81,3,2
167433,2025-11-23,81,62,2
167434,2025-11-23,81,9,2
167435,2025-11-24,81,93,4
167436,2025-11-24,81,119,3
167437,2025-11-24,81,11,3
167438,2025-11-25,81,70,2
167439,2025-11-25,81,38,1
167440,2025-11-25,81,76,2
167441,2025-11-25,81,34,2
167442,2025-11-25,81,109,3
167443,2025-11-26,81,23,3
167444,2025-11-26,81,139,4
167445,2025-11-26,81,175,4
167446,2025-11-26,81,5,3
167447,2025-11-26,81,3,2
167448,2025-11-26,81,154,2
167449,2025-11-26,81,141,1
167450,2025-11-27,81,60,3
167451,2025-11-27,81,39,5
167452,2025-11-27,81,144,1
167453,2025-11-27,81,53,3
167454,2025-11-27,81,118,2
167455,2025-11-27,81,42,3
167456,2025-11-27,81,154,1
167457,2025-11-28,81,124,5
167458,2025-11-28,81,169,1
167459,2025-11-28,81,43,2
167460,2025-11-28,81,26,3
167461,2025-11-28,81,83,4
167462,2025-11-28,81,157,1
167463,2025-11-28,81,54,2
167464,2025-11-28,81,147,1
167465,2025-11-28,81,101,1
167466,2025-11-28,81,97,1
167467,2025-11-28,81,99,2
167468,2025-11-28,81,45,1
167469,2025-11-28,81,165,3
167470,2025-11-29,81,70,1
167471,2025-11-29,81,165,1
167472,2025-11-29,81,74,2
167473,2025-11-29,81,133,2
167474,2025-11-29,81,116,1
167475,2025-11-29,81,132,2
167476,2025-11-29,81,111,4
167477,2025-11-30,81,53,1
167478,2025-11-30,81,168,3
167479,2025-11-30,81,125,4
167480,2025-11-30,81,76,1
167481,2025-11-30,81,60,2
167482,2025-11-30,81,123,4
167483,2025-11-30,81,39,1
167484,2025-11-30,81,31,6
167485,2025-12-01,81,5,1
167486,2025-12-01,81,123,5
167487,2025-12-01,81,31,3
167488,2025-12-01,81,38,1
167489,2025-12-01,81,172,3
167490,2025-12-01,81,7,2
167491,2025-12-02,81,41,1
167492,2025-12-02,81,51,2
167493,2025-12-02,81,111,3
167494,2025-12-02,81,60,1
167495,2025-12-02,81,127,4
167496,2025-12-02,81,28,2
167497,2025-12-02,81,103,2
167498,2025-12-02,81,97,3
167499,2025-12-02,81,135,1
167500,2025-12-02,81,84,2
167501,2025-12-02,81,62,3
167502,2025-12-03,81,111,3
167503,2025-12-03,81,163,1
167504,2025-12-03,81,23,2
167505,2025-12-03,81,130,2
167506,2025-12-03,81,2,3
167507,2025-12-03,81,173,4
167508,2025-12-04,81,173,2
167509,2025-12-04,81,48,1
167510,2025-12-04,81,123,1
167511,2025-12-04,81,180,1
167512,2025-12-05,81,173,3
167513,2025-12-05,81,153,1
167514,2025-12-05,81,169,1
167515,2025-12-05,81,87,1
167516,2025-12-05,81,45,2
167517,2025-12-05,81,171,4
167518,2025-12-06,81,14,2
167519,2025-12-06,81,26,2
167520,2025-12-06,81,149,4
167521,2025-12-06,81,168,1
167522,2025-12-06,81,39,2
167523,2025-12-06,81,94,1
167524,2025-12-06,81,148,1
167525,2025-12-06,81,76,3
167526,2025-12-07,81,76,1
167527,2025-12-07,81,118,3
167528,2025-12-07,81,133,2
167529,2025-12-08,81,174,2
167530,2025-12-08,81,41,1
167531,2025-12-08,81,129,1
167532,2025-12-08,81,176,2
167533,2025-12-08,81,119,2
167534,2025-12-08,81,135,1
167535,2025-12-09,81,109,3
167536,2025-12-09,81,161,2
167537,2025-12-09,81,174,1
167538,2025-12-09,81,123,2
167539,2025-12-09,81,129,1
167540,2025-12-09,81,149,3
167541,2025-12-09,81,106,1
167542,2025-12-10,81,134,2
167543,2025-12-10,81,149,7
167544,2025-12-10,81,116,1
167545,2025-12-11,81,52,2
167546,2025-12-11,81,31,4
167547,2025-12-11,81,166,2
167548,2025-12-11,81,97,1
167549,2025-12-11,81,169,1
167550,2025-12-12,81,169,2
167551,2025-12-12,81,21,3
167552,2025-12-12,81,39,1
167553,2025-12-12,81,34,6
167554,2025-12-12,81,138,1
167555,2025-12-12,81,40,2
167556,2025-12-12,81,3,2
167557,2025-12-13,81,13,2
167558,2025-12-13,81,88,6
167559,2025-12-13,81,93,1
167560,2025-12-13,81,111,4
167561,2025-12-14,81,60,1
167562,2025-12-14,81,81,3
167563,2025-12-14,81,145,6
167564,2025-12-14,81,134,4
167565,2025-12-14,81,116,1
167566,2025-12-14,81,140,1
167567,2025-12-14,81,15,5
167568,2025-12-15,81,112,2
167569,2025-12-15,81,96,3
167570,2025-12-15,81,45,4
167571,2025-12-15,81,18,2
167572,2025-12-15,81,133,1
167573,2025-12-16,81,109,3
167574,2025-12-16,81,63,3
167575,2025-12-16,81,164,3
167576,2025-12-16,81,144,1
167577,2025-12-16,81,74,1
167578,2025-12-17,81,76,5
167579,2025-12-17,81,7,2
167580,2025-12-17,81,154,2
167581,2025-12-17,81,112,1
167582,2025-12-18,81,23,4
167583,2025-12-18,81,76,4
167584,2025-12-18,81,45,1
167585,2025-12-18,81,91,2
167586,2025-12-18,81,169,1
167587,2025-12-19,81,125,3
167588,2025-12-19,81,32,2
167589,2025-12-19,81,111,2
167590,2025-12-19,81,96,2
167591,2025-12-19,81,28,2
167592,2025-12-19,81,67,1
167593,2025-12-19,81,128,2
167594,2025-12-19,81,18,1
167595,2025-12-19,81,130,1
167596,2025-12-19,81,142,1
167597,2025-12-19,81,108,1
167598,2025-12-19,81,147,4
167599,2025-12-20,81,140,3
167600,2025-12-21,81,139,1
167601,2025-12-21,81,118,3
167602,2025-12-21,81,65,1
167603,2025-12-22,81,15,3
167604,2025-12-22,81,97,1
167605,2025-12-22,81,87,2
167606,2025-12-22,81,7,2
167607,2025-12-23,81,34,1
167608,2025-12-23,81,164,4
167609,2025-12-23,81,96,2
167610,2025-12-23,81,132,2
167611,2025-12-24,81,41,3
167612,2025-12-24,81,134,5
167613,2025-12-24,81,23,2
167614,2025-12-24,81,165,1
167615,2025-12-24,81,143,1
167616,2025-12-24,81,65,3
167617,2025-12-24,81,136,5
167618,2025-12-24,81,147,1
167619,2025-12-24,81,161,1
167620,2025-12-24,81,138,1
167621,2025-12-24,81,27,1
167622,2025-12-24,81,141,2
167623,2025-12-25,81,145,1
167624,2025-12-25,81,65,5
167625,2025-12-25,81,175,2
167626,2025-12-25,81,31,4
167627,2025-12-25,81,35,2
167628,2025-12-25,81,149,2
167629,2025-12-25,81,28,2
167630,2025-12-25,81,34,3
167631,2025-12-25,81,118,2
167632,2025-12-25,81,95,5
167633,2025-12-26,81,96,5
167634,2025-12-26,81,101,1
167635,2025-12-26,81,105,2
167636,2025-12-26,81,88,1
167637,2025-12-27,81,138,1
167638,2025-12-27,81,145,1
167639,2025-12-27,81,112,4
167640,2025-12-27,81,126,3
167641,2025-12-28,81,117,3
167642,2025-12-28,81,47,3
167643,2025-12-28,81,11,5
167644,2025-12-28,81,74,2
167645,2025-12-28,81,53,1
167646,2025-12-29,81,160,3
167647,2025-12-29,81,81,1
167648,2025-12-29,81,48,2
167649,2025-12-29,81,140,4
167650,2025-12-29,81,11,2
167651,2025-12-29,81,35,1
167652,2025-12-29,81,39,3
167653,2025-12-29,81,94,1
167654,2025-12-30,81,125,4
167655,2025-12-30,81,46,4
167656,2025-12-30,81,62,2
167657,2025-12-30,81,166,6
167658,2025-12-30,81,32,1
167659,2025-12-31,81,149,3
167660,2025-12-31,81,179,2
167661,2025-12-31,81,5,1
167662,2025-12-31,81,131,2
167663,2025-12-31,81,147,7
167664,2025-12-31,81,109,2
167665,2025-12-31,81,21,2
167666,2025-12-31,81,26,2
167667,2025-01-01,82,134,1
167668,2025-01-01,82,97,1
167669,2025-01-01,82,133,1
167670,2025-01-01,82,176,3
167671,2025-01-01,82,137,6
167672,2025-01-01,82,132,2
167673,2025-01-01,82,46,1
167674,2025-01-01,82,108,1
167675,2025-01-01,82,31,2
167676,2025-01-01,82,74,3
167677,2025-01-01,82,147,2
167678,2025-01-01,82,135,2
167679,2025-01-01,82,9,1
167680,2025-01-01,82,128,4
167681,2025-01-02,82,99,5
167682,2025-01-02,82,82,1
167683,2025-01-02,82,17,1
167684,2025-01-02,82,38,3
167685,2025-01-02,82,11,2
167686,2025-01-03,82,20,5
167687,2025-01-03,82,29,3
167688,2025-01-03,82,39,3
167689,2025-01-03,82,92,2
167690,2025-01-03,82,164,1
167691,2025-01-03,82,134,1
167692,2025-01-04,82,138,4
167693,2025-01-04,82,121,2
167694,2025-01-04,82,51,2
167695,2025-01-04,82,53,2
167696,2025-01-04,82,16,4
167697,2025-01-05,82,110,3
167698,2025-01-05,82,167,1
167699,2025-01-05,82,33,1
167700,2025-01-06,82,50,2
167701,2025-01-06,82,24,2
167702,2025-01-06,82,65,3
167703,2025-01-06,82,158,4
167704,2025-01-06,82,121,1
167705,2025-01-06,82,46,1
167706,2025-01-06,82,12,1
167707,2025-01-07,82,72,3
167708,2025-01-07,82,97,2
167709,2025-01-07,82,89,3
167710,2025-01-08,82,63,1
167711,2025-01-08,82,112,1
167712,2025-01-08,82,57,4
167713,2025-01-08,82,35,1
167714,2025-01-08,82,86,4
167715,2025-01-08,82,53,3
167716,2025-01-08,82,178,1
167717,2025-01-08,82,39,3
167718,2025-01-08,82,54,2
167719,2025-01-08,82,22,3
167720,2025-01-08,82,145,1
167721,2025-01-08,82,122,5
167722,2025-01-09,82,134,1
167723,2025-01-09,82,84,2
167724,2025-01-09,82,49,1
167725,2025-01-10,82,94,3
167726,2025-01-10,82,156,4
167727,2025-01-10,82,20,4
167728,2025-01-10,82,124,2
167729,2025-01-10,82,178,1
167730,2025-01-11,82,115,2
167731,2025-01-11,82,141,1
167732,2025-01-11,82,9,5
167733,2025-01-11,82,18,6
167734,2025-01-11,82,124,1
167735,2025-01-12,82,110,1
167736,2025-01-12,82,74,1
167737,2025-01-12,82,116,2
167738,2025-01-13,82,4,1
167739,2025-01-13,82,124,2
167740,2025-01-13,82,95,3
167741,2025-01-13,82,159,4
167742,2025-01-13,82,169,1
167743,2025-01-13,82,9,1
167744,2025-01-13,82,136,1
167745,2025-01-14,82,170,3
167746,2025-01-14,82,30,5
167747,2025-01-14,82,23,3
167748,2025-01-14,82,122,1
167749,2025-01-14,82,73,1
167750,2025-01-14,82,134,3
167751,2025-01-14,82,113,5
167752,2025-01-15,82,46,1
167753,2025-01-15,82,16,3
167754,2025-01-15,82,156,4
167755,2025-01-15,82,89,3
167756,2025-01-15,82,159,5
167757,2025-01-15,82,105,1
167758,2025-01-15,82,96,1
167759,2025-01-15,82,22,6
167760,2025-01-15,82,83,1
167761,2025-01-15,82,62,4
167762,2025-01-15,82,133,1
167763,2025-01-15,82,20,1
167764,2025-01-16,82,131,1
167765,2025-01-16,82,17,2
167766,2025-01-16,82,57,4
167767,2025-01-17,82,63,3
167768,2025-01-17,82,72,3
167769,2025-01-17,82,55,3
167770,2025-01-18,82,155,4
167771,2025-01-18,82,71,1
167772,2025-01-18,82,168,3
167773,2025-01-18,82,12,2
167774,2025-01-18,82,14,1
167775,2025-01-18,82,30,2
167776,2025-01-18,82,99,4
167777,2025-01-18,82,131,1
167778,2025-01-18,82,70,1
167779,2025-01-18,82,138,3
167780,2025-01-19,82,87,3
167781,2025-01-19,82,75,1
167782,2025-01-19,82,140,1
167783,2025-01-19,82,21,2
167784,2025-01-19,82,83,1
167785,2025-01-19,82,51,2
167786,2025-01-19,82,129,4
167787,2025-01-19,82,143,1
167788,2025-01-20,82,142,5
167789,2025-01-20,82,110,3
167790,2025-01-21,82,7,2
167791,2025-01-21,82,30,4
167792,2025-01-21,82,158,2
167793,2025-01-21,82,133,3
167794,2025-01-21,82,70,1
167795,2025-01-21,82,3,2
167796,2025-01-21,82,6,1
167797,2025-01-21,82,145,2
167798,2025-01-21,82,156,3
167799,2025-01-21,82,172,4
167800,2025-01-21,82,177,1
167801,2025-01-22,82,129,2
167802,2025-01-22,82,100,6
167803,2025-01-22,82,51,4
167804,2025-01-22,82,115,1
167805,2025-01-22,82,94,2
167806,2025-01-22,82,111,3
167807,2025-01-22,82,89,1
167808,2025-01-22,82,178,1
167809,2025-01-22,82,61,4
167810,2025-01-22,82,177,1
167811,2025-01-22,82,1,1
167812,2025-01-22,82,173,1
167813,2025-01-23,82,38,5
167814,2025-01-23,82,110,1
167815,2025-01-23,82,156,4
167816,2025-01-23,82,108,2
167817,2025-01-23,82,12,2
167818,2025-01-24,82,125,3
167819,2025-01-24,82,73,3
167820,2025-01-24,82,124,5
167821,2025-01-25,82,110,1
167822,2025-01-25,82,169,3
167823,2025-01-25,82,9,4
167824,2025-01-25,82,35,2
167825,2025-01-25,82,30,4
167826,2025-01-25,82,153,1
167827,2025-01-26,82,180,2
167828,2025-01-26,82,171,2
167829,2025-01-26,82,178,1
167830,2025-01-26,82,34,2
167831,2025-01-26,82,172,3
167832,2025-01-26,82,125,1
167833,2025-01-26,82,136,4
167834,2025-01-26,82,179,3
167835,2025-01-26,82,7,3
167836,2025-01-27,82,167,1
167837,2025-01-27,82,31,1
167838,2025-01-27,82,176,3
167839,2025-01-27,82,54,1
167840,2025-01-27,82,17,6
167841,2025-01-27,82,173,3
167842,2025-01-28,82,19,1
167843,2025-01-28,82,108,2
167844,2025-01-28,82,63,1
167845,2025-01-28,82,9,1
167846,2025-01-28,82,134,5
167847,2025-01-28,82,171,1
167848,2025-01-28,82,103,1
167849,2025-01-28,82,114,2
167850,2025-01-28,82,98,2
167851,2025-01-28,82,148,3
167852,2025-01-28,82,16,3
167853,2025-01-28,82,90,1
167854,2025-01-29,82,173,3
167855,2025-01-29,82,113,2
167856,2025-01-29,82,99,5
167857,2025-01-29,82,159,2
167858,2025-01-29,82,105,3
167859,2025-01-29,82,114,1
167860,2025-01-29,82,29,1
167861,2025-01-29,82,19,1
167862,2025-01-29,82,133,1
167863,2025-01-30,82,86,2
167864,2025-01-30,82,21,1
167865,2025-01-30,82,173,1
167866,2025-01-30,82,37,3
167867,2025-01-30,82,69,1
167868,2025-01-31,82,173,4
167869,2025-01-31,82,74,2
167870,2025-01-31,82,63,3
167871,2025-01-31,82,62,3
167872,2025-01-31,82,161,1
167873,2025-01-31,82,171,4
167874,2025-01-31,82,17,3
167875,2025-01-31,82,167,4
167876,2025-01-31,82,42,1
167877,2025-02-01,82,170,2
167878,2025-02-01,82,11,6
167879,2025-02-01,82,65,3
167880,2025-02-01,82,50,1
167881,2025-02-01,82,147,3
167882,2025-02-02,82,9,1
167883,2025-02-02,82,31,2
167884,2025-02-02,82,84,2
167885,2025-02-02,82,147,2
167886,2025-02-02,82,122,3
167887,2025-02-03,82,61,3
167888,2025-02-03,82,155,1
167889,2025-02-03,82,134,2
167890,2025-02-03,82,69,3
167891,2025-02-03,82,173,5
167892,2025-02-03,82,137,1
167893,2025-02-03,82,16,1
167894,2025-02-03,82,128,1
167895,2025-02-04,82,176,1
167896,2025-02-04,82,18,2
167897,2025-02-04,82,12,3
167898,2025-02-04,82,126,1
167899,2025-02-04,82,62,2
167900,2025-02-04,82,94,4
167901,2025-02-04,82,173,1
167902,2025-02-04,82,29,1
167903,2025-02-04,82,98,1
167904,2025-02-04,82,50,2
167905,2025-02-04,82,111,4
167906,2025-02-05,82,12,2
167907,2025-02-05,82,17,3
167908,2025-02-05,82,105,1
167909,2025-02-06,82,84,1
167910,2025-02-06,82,86,1
167911,2025-02-06,82,161,1
167912,2025-02-07,82,111,2
167913,2025-02-07,82,38,2
167914,2025-02-07,82,14,4
167915,2025-02-07,82,159,1
167916,2025-02-07,82,11,7
167917,2025-02-07,82,83,2
167918,2025-02-07,82,46,1
167919,2025-02-07,82,95,4
167920,2025-02-08,82,140,4
167921,2025-02-08,82,61,2
167922,2025-02-08,82,82,2
167923,2025-02-08,82,133,3
167924,2025-02-08,82,147,1
167925,2025-02-08,82,11,6
167926,2025-02-08,82,168,2
167927,2025-02-08,82,126,3
167928,2025-02-09,82,176,1
167929,2025-02-09,82,172,3
167930,2025-02-09,82,83,1
167931,2025-02-09,82,143,2
167932,2025-02-09,82,171,2
167933,2025-02-09,82,96,1
167934,2025-02-09,82,170,3
167935,2025-02-09,82,114,3
167936,2025-02-10,82,74,1
167937,2025-02-10,82,177,2
167938,2025-02-10,82,6,1
167939,2025-02-10,82,34,1
167940,2025-02-10,82,49,2
167941,2025-02-10,82,147,1
167942,2025-02-10,82,16,2
167943,2025-02-10,82,24,3
167944,2025-02-11,82,141,5
167945,2025-02-11,82,7,1
167946,2025-02-11,82,42,1
167947,2025-02-11,82,159,2
167948,2025-02-11,82,24,2
167949,2025-02-12,82,134,3
167950,2025-02-12,82,177,1
167951,2025-02-12,82,63,2
167952,2025-02-12,82,143,1
167953,2025-02-12,82,147,1
167954,2025-02-12,82,159,3
167955,2025-02-12,82,153,1
167956,2025-02-13,82,124,1
167957,2025-02-13,82,116,3
167958,2025-02-13,82,1,2
167959,2025-02-13,82,180,3
167960,2025-02-13,82,142,5
167961,2025-02-13,82,148,3
167962,2025-02-13,82,14,2
167963,2025-02-13,82,61,3
167964,2025-02-13,82,75,1
167965,2025-02-13,82,136,2
167966,2025-02-13,82,49,3
167967,2025-02-13,82,94,3
167968,2025-02-14,82,23,3
167969,2025-02-14,82,24,2
167970,2025-02-14,82,142,2
167971,2025-02-14,82,51,3
167972,2025-02-14,82,95,1
167973,2025-02-14,82,114,1
167974,2025-02-15,82,3,3
167975,2025-02-15,82,65,2
167976,2025-02-15,82,50,3
167977,2025-02-15,82,55,1
167978,2025-02-15,82,73,4
167979,2025-02-15,82,135,1
167980,2025-02-16,82,129,3
167981,2025-02-16,82,65,1
167982,2025-02-16,82,128,1
167983,2025-02-16,82,170,6
167984,2025-02-17,82,70,1
167985,2025-02-17,82,20,2
167986,2025-02-17,82,73,2
167987,2025-02-17,82,55,1
167988,2025-02-17,82,176,2
167989,2025-02-17,82,114,1
167990,2025-02-18,82,113,4
167991,2025-02-18,82,49,4
167992,2025-02-18,82,177,2
167993,2025-02-18,82,131,3
167994,2025-02-19,82,30,1
167995,2025-02-19,82,86,2
167996,2025-02-19,82,153,2
167997,2025-02-19,82,137,3
167998,2025-02-19,82,171,3
167999,2025-02-19,82,122,3
168000,2025-02-19,82,23,2
168001,2025-02-19,82,172,1
168002,2025-02-20,82,114,1
168003,2025-02-20,82,38,4
168004,2025-02-20,82,125,2
168005,2025-02-20,82,115,1
168006,2025-02-20,82,72,3
168007,2025-02-20,82,140,1
168008,2025-02-20,82,176,1
168009,2025-02-21,82,86,2
168010,2025-02-21,82,29,4
168011,2025-02-21,82,2,4
168012,2025-02-21,82,28,2
168013,2025-02-21,82,143,5
168014,2025-02-21,82,9,1
168015,2025-02-21,82,155,3
168016,2025-02-22,82,98,3
168017,2025-02-22,82,42,2
168018,2025-02-22,82,170,6
168019,2025-02-22,82,97,5
168020,2025-02-22,82,46,1
168021,2025-02-23,82,50,1
168022,2025-02-23,82,49,1
168023,2025-02-23,82,172,1
168024,2025-02-23,82,75,1
168025,2025-02-23,82,134,3
168026,2025-02-23,82,73,3
168027,2025-02-23,82,145,1
168028,2025-02-23,82,110,2
168029,2025-02-23,82,135,2
168030,2025-02-23,82,87,7
168031,2025-02-24,82,126,5
168032,2025-02-24,82,125,4
